Name;Code;Latitude;Longitude;Altitude;Country;City
La Teste De Buch;"LFCH ";44.596390000000;-1.110833000000;0.014935381610;France;Arcachon
La Veze;"LFQM ";47.206567000000;6.083681000000;0.387405510900;France;Besancon-la-veze
Lalbenque;"LFCC ";44.351387000000;1.475278000000;0.277980980200;France;Cahors
Lamothe;"LFDH ";43.687778000000;0.601667000000;0.125274323300;France;Auch
Landivisiau;"LFRJ ";48.530258000000;-4.151642000000;0.106071689800;France;Landivisiau
Lann Bihoue;"LFRH ";47.760555000000;-3.440000000000;0.048768593030;France;Lorient
Lannion;"LFRO ";48.754378000000;-3.471656000000;0.088393074860;France;Lannion
Larzac;"LFCM ";43.989342000000;3.183000000000;0.794318458900;France;Millau
Lasbordes;"LFCL ";43.586113000000;1.499167000000;0.139904901200;France;Toulouse
Le Bourget;"LFPB ";48.969444000000;2.441389000000;0.066447208000;France;Paris
Le Cannet;"LFMC ";43.384672000000;6.387139000000;0.080772982200;France;Le Luc
Le Castellet;"LFMQ ";43.252506000000;5.785189000000;0.423981955600;France;Le Castellet
Le Palyvestre;"LFTH ";43.097300000000;6.146030000000;0.002133625945;France;Hyeres
Le Pontreau;"LFOU ";47.082136000000;-0.877064000000;0.135028041900;France;Cholet
Le Rozelier;"LFGW ";49.122383000000;5.469047000000;0.374908558900;France;Verdun
Le Sequestre;"LFCI ";43.913887000000;2.113056000000;0.171909290400;France;Albi
Le Touquet Paris Plage;"LFAT ";50.517385000000;1.620587000000;0.010972933430;France;Le Tourquet
Le Tube;"LFMI ";43.522736000000;4.923844000000;0.024993903930;France;Istres
Les Ajoncs;"LFRI ";46.701944000000;-1.378625000000;0.091136308220;France;La Roche-sur-yon
Les Loges;"LFAI ";48.596219000000;3.006786000000;0.130455986300;France;Nangis
Les Pujols;"LFDJ ";43.090556000000;1.695833000000;0.339856132700;France;Pamiers
Lesquin;"LFQQ ";50.561942000000;3.089444000000;0.047854181910;France;Lille
Lezignan Corbieres;"LFMZ ";43.175835000000;2.734167000000;0.063094367230;France;Lezignan-corbieres
Lherm;"LFBR ";43.448891000000;1.263333000000;0.189587905400;France;La Rochelle
Longvic;"LFSD ";47.268890000000;5.090000000000;0.221287490900;France;Dijon
Loudes;"LFHP ";45.080689000000;3.762889000000;0.832418922200;France;Le Puy
Lourdes;"LFBT ";43.178675000000;-0.006439000000;0.384052670100;France;Tarbes
Lyon Part-Dieu Railway;"     ";46.000000000000;5.000000000000;0.250243843000;France;Lyon
Mandelieu;"LFMD ";43.542050000000;6.953478000000;0.003962448183;France;Cannes
Marcillac;"LFCR ";44.407869000000;2.482672000000;0.582175079200;France;Rodez
Maupertus;"LFRC ";49.650106000000;-1.470281000000;0.139904901200;France;Cherbourg
Mazamet;"LFCK ";43.556250000000;2.289183000000;0.240185320700;France;Castres
Medis;"LFCY ";45.628056000000;-0.972500000000;0.021945866860;France;Royan
Mediterranee;"LFMT ";43.576194000000;3.963014000000;0.005181663009;France;Montpellier
Merignac;"LFBD ";44.828335000000;-0.715556000000;0.049378200440;France;Bordeaux
Metz Nancy Lorraine;"LFJL ";48.982142000000;6.251319000000;0.265179224600;France;Metz
Meucon;"LFRV ";47.723303000000;-2.718561000000;0.134113630800;France;Vannes
Meyenheim;"LFSC ";47.921978000000;7.399669000000;0.211228968500;France;Colmar
Meythet;"LFLP ";45.929233000000;6.098764000000;0.463606437500;France;Annecy
Mimizan;"LFCZ ";44.146111000000;-1.174444000000;0.049987807850;France;Mimizan
Mirecourt;"LFSG ";48.324961000000;6.069983000000;0.330407217800;France;Epinal
Mont De Marsan;"LFBM ";43.911667000000;-0.507500000000;0.061875152400;France;Mont-de-marsan
Montauban;"LFDB ";44.025694000000;1.378042000000;0.106986101000;France;Montauban
