OriginCode;DestinCode;WeekDay;HourDeparture;ModelAircraft;FlightDuration
EHAM ;EGGP ;5;20;A320;57.983333333333334
EDDK ;EGKK ;5;20;A319;62.35
EGKK ;EGAA ;5;20;A319;57.96666666666667
EGGD ;EGPH ;5;20;A320;49.95
EGSS ;EGPH ;5;20;A319;51.05
EGKK ;EGKK ;5;20;A320;168.9
LIMC ;LFPG ;6;4;A319;63.1
EKCH ;EGKK ;6;5;A319;92.11666666666666
EGGP ;EGGP ;6;5;A319;173.76666666666668
EGGW ;EGPH ;6;5;A319;245.96666666666667
EGAA ;EGSS ;6;5;A319;53.28333333333333
EGGW ;LFPG ;6;5;A319;51.233333333333334
EGGD ;EGGD ;6;5;A319;371.9
LIMC ;EGKK ;6;5;A319;91.9
EGPF ;EGKK ;6;5;A319;201.05
EGPF ;EGPF ;6;6;A319;608.5833333333334
EGGP ;EGGP ;6;6;A320;105.95
EGPH ;EHAM ;6;6;A319;66.13333333333334
EGPH ;EGPH ;6;6;A319;99.83333333333333
EGNT ;EGAA ;6;6;A320;33.6
EGGD ;EGPH ;6;6;A319;54.93333333333333
EGSS ;EGSS ;6;6;A319;134.1
EGAA ;EGAA ;6;6;A319;362.1
EGAA ;EGNT ;6;6;A319;39.333333333333336
EGMC ;EGMC ;6;6;A319;155.05
EGGW ;EGGW ;6;6;A319;171.0
EGKK ;EGKK ;6;6;A319;224.1
EGCC ;EGCC ;6;6;A319;112.3
EGNT ;EGNT ;6;6;A319;124.9
EGAA ;EGAA ;6;6;A319;117.03333333333333
EGKK ;EHAM ;6;6;A319;46.86666666666667
EGSS ;EGSS ;6;6;A319;207.6
EGCC ;EHAM ;6;6;A319;53.983333333333334
LFPG ;EGGW ;6;7;A319;44.3
EGNS ;EGGP ;6;7;A319;17.166666666666668
EGKK ;EGPH ;6;7;A320;280.03333333333336
EDLW ;EGGW ;6;7;A319;56.166666666666664
LIPZ ;LFPG ;6;7;A319;359.35
EGAA ;EGGD ;6;8;A319;51.666666666666664
LFPG ;EGGP ;6;8;A320;66.86666666666666
EHAM ;EGKK ;6;8;A319;51.81666666666667
LSZH ;EGKK ;6;8;A319;331.53333333333336
EGAA ;EGAA ;6;8;A319;205.63333333333333
LFBD ;EGGW ;6;8;A319;74.43333333333334
EGJJ ;LFPG ;6;8;A319;198.9
EHAM ;EGCC ;6;9;A319;53.3
EGKK ;EGKK ;6;10;A319;233.91666666666666
EGKK ;EGPF ;6;10;A319;205.0
EGGW ;EGGW ;6;10;A319;151.73333333333332
EGGW ;EGGW ;6;10;A319;147.78333333333333
EGKK ;LFBD ;6;10;A319;72.05
EGMC ;EGMC ;6;10;A319;131.98333333333332
EGKK ;EHAM ;6;11;A319;46.21666666666667
EKCH ;EGCC ;6;11;A319;96.51666666666667
EGKK ;EGKK ;6;11;A319;161.81666666666666
LIMB ;LFPO ;6;11;A320;58.21666666666667
EGMC ;EGJJ ;6;12;A319;41.88333333333333
EGKK ;EGKK ;6;12;A319;190.18333333333334
EGGP ;LFBD ;6;12;A319;83.46666666666667
EGSS ;LJLJ ;6;12;A319;91.11666666666666
EGGW ;LSZH ;6;12;A319;70.45
LIMC ;LFPG ;6;12;A320;65.91666666666667
EGGD ;EGGD ;6;13;A319;154.8
EGAA ;EGAA ;6;13;A319;155.68333333333334
EHAM ;EGKK ;6;13;A319;62.86666666666667
EGKK ;EDDK ;6;13;A319;43.1
LFPG ;EGPF ;6;13;A319;77.61666666666666
EGSS ;EGSS ;6;13;A319;131.7
LFBD ;EGGD ;6;14;A320;75.76666666666667
LIPZ ;LFPO ;6;14;A320;77.81666666666666
EGDG ;EGMC ;6;14;A319;50.916666666666664
EGPF ;EGKK ;6;14;A319;70.63333333333334
;EGKK ;6;15;A319;57.6
EGKK ;EGKK ;6;15;A319;136.5
EGGW ;EGGW ;6;15;A319;133.51666666666668
EGGP ;EGGP ;6;15;A319;101.98333333333333
EGPH ;EGPH ;6;16;A319;154.93333333333334
EGPF ;EGPF ;6;17;A319;149.35
EGKK ;EGKK ;6;17;A319;175.75
EGKK ;EGKK ;6;17;A319;148.03333333333333
EGGW ;LFPG ;6;18;A319;53.35
EGKK ;EKCH ;6;18;A319;78.7
LSGG ;EGGD ;6;19;A319;80.16666666666667
EGPH ;EGPH ;6;19;A319;96.95
LFPG ;EGGW ;6;20;A319;44.96666666666667
EGKK ;EGAA ;6;20;A319;65.81666666666666
LIMC ;LIMN ;7;4;A319;172.43333333333334
EKCH ;EGKK ;7;5;A319;85.65
LIMC ;EHAM ;7;5;A320;80.98333333333333
EGPF ;EGSS ;7;5;A319;260.43333333333334
EGSS ;EGSS ;7;6;A319;133.53333333333333
EGSS ;EGSS ;7;6;A319;215.1
EGAA ;EGKK ;7;6;A319;59.05
EGKK ;EKCH ;7;6;A319;92.86666666666666
EGPH ;EGPH ;7;6;A319;330.0833333333333
EGPH ;EGPH ;7;6;A319;362.65
EGGP ;EGGP ;7;6;A319;110.21666666666667
EGKK ;EGKK ;7;6;A319;188.85
EGGW ;EGGW ;7;6;A319;131.83333333333334
LIPZ ;LFPG ;7;7;A319;74.0
EGPF ;EGKK ;7;8;A319;211.53333333333333
EHAM ;EGKK ;7;9;A319;46.03333333333333
EDDH ;EGKK ;7;9;A319;76.93333333333334
EGKK ;EGKK ;7;10;A319;140.9
EGGW ;EGGW ;7;10;A319;154.95
EGKK ;LFBD ;7;10;A319;62.68333333333333
EGGW ;EGGW ;7;11;A319;165.01666666666668
EGKK ;EGKK ;7;11;A319;186.2
EGGD ;EGGD ;7;11;A319;397.8833333333333
EGKK ;EGKK ;7;12;A319;257.1
EGMC ;EGMC ;7;12;A319;134.16666666666666
EGGD ;EGGD ;7;12;A319;599.6666666666666
LFPG ;LFPG ;7;12;A319;239.06666666666666
EGGW ;EGGW ;7;12;A319;196.83333333333334
EGPH ;EDDH ;7;12;A319;80.6
EGSS ;EGSS ;7;12;A319;152.6
EGGD ;EKCH ;7;12;A320;98.45
EGAA ;EGKK ;7;12;A319;244.95
EGKK ;EGPF ;7;12;A319;63.36666666666667
EGCC ;EGCC ;7;12;A319;118.51666666666667
EGMC ;EGMC ;7;12;A319;164.46666666666667
EGNT ;EGNT ;7;12;A319;168.68333333333334
EGGD ;EGGD ;7;12;A319;171.13333333333333
EGNT ;EGNT ;7;13;A319;111.85
EGAA ;EGAA ;7;13;A319;515.2
EGGP ;EGGP ;7;13;A319;86.9
EGAA ;EGAA ;7;13;A319;461.8333333333333
EGAA ;EGGD ;7;13;A319;48.25
EGAA ;EGAA ;7;13;A319;104.8
EGPF ;EGPF ;7;13;A319;464.9166666666667
EGPF ;EGPF ;7;13;A320;492.1666666666667
EGPH ;EGPH ;7;13;A319;183.13333333333333
EGCC ;EGCC ;7;13;A319;166.4
EGPH ;EGPH ;7;13;A320;108.93333333333334
EGPH ;EGPH ;7;13;A319;193.31666666666666
EGKK ;EGKK ;7;13;A320;159.4
EGGW ;EGGW ;7;13;A320;152.75
EGGW ;EDDH ;7;13;A320;68.2
EGGP ;EHAM ;7;13;A319;56.93333333333333
EGAA ;LFPG ;7;13;A319;294.01666666666665
EGKK ;EGAA ;7;13;A319;467.01666666666665
EGGW ;LSZH ;7;14;A319;70.13333333333334
LIMC ;LFPG ;7;14;A320;61.68333333333333
LFBZ ;LFPG ;7;14;A319;73.35
EGGW ;LFPG ;7;14;A319;52.916666666666664
EGSS ;EGSS ;7;14;A319;418.45
LIMC ;EHAM ;7;14;A319;95.78333333333333
EKCH ;EGCC ;7;14;A320;92.95
EDDH ;EGPH ;7;14;A319;96.15
LIMC ;EGKK ;7;14;A319;99.96666666666667
LSGG ;EGGP ;7;14;A320;101.16666666666667
EGGW ;EGGW ;7;14;A319;151.83333333333334
EGPF ;LFPG ;7;15;A319;90.48333333333333
LFPG ;EGPH ;7;15;A319;91.65
EGKK ;EGPH ;7;15;A319;55.96666666666667
LIMC ;EBBR ;7;15;A319;66.06666666666666
EKCH ;EGGD ;7;15;A320;103.8
EGMC ;EGMC ;7;15;A319;344.9166666666667
EGGW ;EHAM ;7;15;A319;44.766666666666666
EGGD ;EGGD ;7;15;A319;169.88333333333333
EGGP ;EGGP ;7;15;A319;81.85
EGGP ;EGGP ;7;15;A319;353.0833333333333
EGKK ;EHAM ;7;15;A320;46.083333333333336
EHAM ;EGGP ;7;15;A319;65.38333333333334
EDLN ;EGKK ;7;15;A319;64.18333333333334
EGNT ;EGNT ;7;15;A319;330.03333333333336
EDDH ;EGGW ;7;16;A320;72.95
EGCC ;EDDH ;7;16;A319;69.8
LFPG ;EGGW ;7;16;A319;68.23333333333333
EGPH ;EGPH ;7;16;A320;310.18333333333334
EGGP ;EGGP ;7;16;A320;113.93333333333334
LSZH ;EGGW ;7;16;A319;89.53333333333333
EGGP ;EGGP ;7;16;A319;105.95
EGPH ;EGKK ;7;17;A319;75.01666666666667
EHAM ;EGSS ;7;17;A319;40.36666666666667
EGKK ;EGKK ;7;17;A319;225.75
LSGG ;EGGD ;7;17;A319;289.01666666666665
EGNS ;EGKK ;7;17;A319;65.13333333333334
EGAA ;EGGD ;7;17;A319;47.05
EHAM ;EGGW ;7;17;A319;248.75
EGGP ;EGGP ;7;17;A319;171.95
EGKK ;EGAA ;7;18;A319;204.91666666666666
EGCC ;EGCC ;7;18;A319;175.26666666666668
EGPF ;EGPF ;7;18;A319;193.96666666666667
EGKK ;EGKK ;7;18;A319;174.21666666666667
EGGW ;EGGW ;7;18;A319;169.23333333333332
EGKK ;EGKK ;7;18;A319;188.5
EDDH ;EGCC ;7;18;A319;78.83333333333333
EGKK ;EGKK ;7;18;A319;198.81666666666666
LFBZ ;LFPG ;7;18;A319;71.48333333333333
EGKK ;EGKK ;7;18;A319;176.85
EGGW ;EGGW ;7;18;A319;150.31666666666666
EGGW ;EGGW ;7;18;A319;168.31666666666666
EGPH ;EGPH ;7;19;A319;148.0
EGKK ;EGKK ;7;19;A319;149.33333333333334
EGGW ;EGGW ;7;19;A319;130.46666666666667
EHAM ;EGSS ;7;19;A319;47.61666666666667
EDLN ;EGKK ;7;19;A319;62.81666666666667
EGKK ;EGKK ;7;19;A319;167.11666666666667
EGKK ;EGKK ;7;19;A319;177.91666666666666
EGNT ;EGNT ;7;19;A320;125.96666666666667
EGPF ;EGPF ;7;19;A319;106.13333333333334
EGKK ;EKCH ;7;19;A319;79.88333333333334
LFPG ;EGAA ;7;19;A319;87.41666666666667
LSGG ;EGGW ;7;19;A319;91.41666666666667
LSGG ;EGCC ;7;20;A319;103.2
EDDK ;EGKK ;7;20;A319;66.23333333333333
LIMC ;EGKK ;7;20;A319;90.7
EGCC ;EGCC ;7;20;A319;121.28333333333333
EKCH ;EGKK ;1;4;A319;112.78333333333333
LIMC ;LFPG ;1;4;A320;60.81666666666667
LFPG ;LFPG ;1;5;A319;185.06666666666666
EGGW ;EHAM ;1;5;A319;41.95
EGGW ;EGGW ;1;5;A319;167.83333333333334
EGAA ;EGAA ;1;5;A319;378.06666666666666
EGKK ;EDLE ;1;5;A319;57.666666666666664
EGPH ;EGKK ;1;5;A320;61.81666666666667
EGPF ;EGPF ;1;5;A319;296.9166666666667
EGAA ;EGKK ;1;5;A319;66.25
EGGD ;EGNT ;1;5;A319;54.666666666666664
EGPH ;EGPH ;1;5;A319;365.8666666666667
EGGD ;EGGD ;1;5;A320;160.2
EGKK ;EGKK ;1;5;A320;398.6333333333333
EGGP ;EHAM ;1;5;A319;60.28333333333333
LIMC ;EGKK ;1;5;A319;101.85
EGPF ;EGPF ;1;5;A319;446.51666666666665
EGPF ;EGGW ;1;5;A319;56.05
EGGP ;EGGP ;1;5;A320;107.86666666666666
EGKK ;EKCH ;1;6;A319;78.28333333333333
EGGW ;EGAA ;1;6;A319;54.65
EGSS ;EHAM ;1;6;A320;37.8
EGAA ;EGGW ;1;6;A319;49.75
EGGD ;EGAA ;1;6;A319;245.93333333333334
EGNT ;EGNT ;1;6;A319;129.91666666666666
EGAA ;EGAA ;1;6;A319;129.56666666666666
EGMC ;EGAA ;1;6;A319;61.68333333333333
EGPH ;EGPH ;1;6;A319;148.08333333333334
EGPF ;EGKK ;1;6;A320;81.1
EGSS ;EGSS ;1;6;A319;214.23333333333332
EGGD ;EGGD ;1;6;A319;164.18333333333334
EGNT ;EGGD ;1;6;A319;46.0
EGGW ;EGPF ;1;6;A319;345.9
EGPH ;EGPH ;1;6;A319;99.38333333333334
EGCC ;EGCC ;1;6;A320;174.45
EGKK ;EGPF ;1;6;A319;68.95
EGKK ;EGKK ;1;6;A319;169.76666666666668
EGKK ;EGKK ;1;6;A319;193.88333333333333
EGMC ;EGMC ;1;6;A319;138.83333333333334
LIMC ;LFPG ;1;6;A319;66.18333333333334
EHAM ;EGGW ;1;6;A319;245.11666666666667
EGCC ;EGCC ;1;7;A319;237.86666666666667
EHAM ;EGKK ;1;7;A320;61.2
EDDL ;EGKK ;1;7;A319;75.63333333333334
EGKK ;EHAM ;1;7;A319;47.6
EGKK ;EGKK ;1;7;A319;219.53333333333333
EGNS ;EGGP ;1;7;A319;20.583333333333332
EGKK ;EHAM ;1;7;A320;187.76666666666668
EHAM ;EGSS ;1;7;A320;49.9
EGAA ;EGGD ;1;7;A320;242.65
EHAM ;EGGD ;1;7;A319;68.26666666666667
EDLW ;EGGW ;1;7;A319;66.03333333333333
EGAA ;EGMC ;1;8;A319;52.15
EKCH ;EGKK ;1;8;A319;106.16666666666667
LSGG ;EGGW ;1;8;A319;80.0
LSZH ;EGKK ;1;8;A319;82.58333333333333
EGAA ;EGAA ;1;9;A319;203.08333333333334
EHAM ;EGKK ;1;9;A319;48.9
EGPH ;EGAA ;1;10;A319;28.95
LIPZ ;EGKK ;1;10;A319;104.61666666666666
EGKK ;EGKK ;1;10;A319;199.1
LSGG ;EGGD ;1;11;A320;92.46666666666667
LIMC ;LFPG ;1;11;A319;65.06666666666666
EGSS ;EGPF ;1;11;A319;60.53333333333333
EGKK ;EKCH ;1;11;A319;86.71666666666667
EGGP ;EGGP ;1;12;A319;253.06666666666666
EGSS ;EGSS ;1;12;A319;154.71666666666667
EGPH ;EGPH ;1;12;A319;234.98333333333332
LIMC ;EGKK ;1;12;A319;86.45
EGAA ;LFPG ;1;12;A319;78.1
EGGD ;EGGD ;1;12;A319;261.0833333333333
LSGG ;EGCC ;1;12;A320;98.81666666666666
EGMC ;EGMC ;1;12;A319;158.71666666666667
EGPH ;EGPH ;1;12;A319;234.9
EGPH ;EHAM ;1;12;A319;347.8666666666667
EGKK ;EGKK ;1;13;A320;445.1333333333333
EGGW ;EGPF ;1;13;A319;59.2
EGGP ;EGGP ;1;13;A319;168.86666666666667
EGGW ;EGGW ;1;13;A319;387.85
EGPF ;EGKK ;1;13;A319;63.016666666666666
EGKK ;EGKK ;1;13;A320;167.71666666666667
EGKK ;EHAM ;1;13;A320;47.35
EKCH ;EGCC ;1;13;A319;100.55
LIMC ;LFPG ;1;13;A320;64.53333333333333
EGCC ;EGCC ;1;13;A319;418.93333333333334
EGJJ ;EGGP ;1;14;A319;56.78333333333333
EGSS ;EGSS ;1;14;A320;210.15
EKCH ;LFPG ;1;14;A319;94.95
EGAA ;EGCC ;1;14;A319;33.15
EKCH ;EGKK ;1;14;A319;91.91666666666667
EGKK ;EGPF ;1;14;A320;63.56666666666667
EGPF ;EGPF ;1;14;A319;388.81666666666666
EGGW ;EGGW ;1;14;A319;144.96666666666667
LSGG ;EGGP ;1;14;A319;104.88333333333334
EGKK ;EGKK ;1;14;A319;159.38333333333333
EGPH ;EGPH ;1;14;A319;299.1333333333333
LIMC ;EGKK ;1;15;A319;88.53333333333333
LFPG ;EGKK ;1;15;A319;186.4
EGGD ;LFPG ;1;15;A319;66.0
EGPF ;EGPF ;1;15;A319;362.1666666666667
EGMC ;EGMC ;1;15;A319;125.85
EGGW ;EHAM ;1;15;A319;45.46666666666667
EGAA ;EGGD ;1;15;A319;47.21666666666667
EGGD ;EGGD ;1;15;A319;155.95
EGSS ;EGSS ;1;15;A319;128.86666666666667
EGKK ;EGKK ;1;15;A319;159.88333333333333
EGGP ;EGGP ;1;15;A320;100.0
EHAM ;EGKK ;1;15;A320;54.516666666666666
EGNS ;EGKK ;1;15;A319;46.666666666666664
EGAA ;EGAA ;1;15;A319;109.05
LIMC ;LFPG ;1;15;A319;65.43333333333334
EGNT ;EGNT ;1;16;A319;319.6166666666667
EGGP ;EGGP ;1;16;A319;316.98333333333335
LFPG ;EGGW ;1;16;A319;54.68333333333333
EGCC ;EKCH ;1;16;A319;88.18333333333334
EGAA ;EGNT ;1;16;A319;239.05
EKCH ;EGPH ;1;16;A319;84.95
EHAM ;EGGD ;1;16;A319;53.85
EGKK ;EKCH ;1;16;A319;88.48333333333333
LFPG ;LFPG ;1;16;A319;186.98333333333332
EGGD ;EGGD ;1;16;A319;349.25
EGCC ;EGAA ;1;16;A319;190.01666666666668
LIMC ;LFPG ;1;16;A319;68.08333333333333
EGKK ;EGKK ;1;16;A319;156.88333333333333
EGPH ;EGSS ;1;17;A319;162.01666666666668
EHAM ;EGGW ;1;17;A319;242.15
EGKK ;EGKK ;1;17;A319;171.76666666666668
EGKK ;EDDH ;1;17;A319;68.61666666666666
EDLW ;EGGW ;1;17;A319;54.81666666666667
LFMN ;LEBL ;1;17;A319;56.15
LIMC ;LFPG ;1;17;A319;68.8
LIPZ ;LFMN ;1;17;A319;58.983333333333334
EGKK ;EGKK ;1;17;A319;197.2
EGKK ;EHAM ;1;18;A319;47.766666666666666
EGGW ;EGGW ;1;18;A320;140.95
EGGW ;EGGW ;1;18;A319;179.53333333333333
EGGP ;EHAM ;1;18;A320;51.11666666666667
EGKK ;EGKK ;1;18;A319;173.81666666666666
EGCC ;EGCC ;1;18;A319;114.38333333333334
EGAA ;EGAA ;1;18;A319;145.15
EGKK ;EGKK ;1;18;A320;165.98333333333332
EGPH ;EGPH ;1;18;A320;146.1
EGKK ;EKCH ;1;19;A319;85.11666666666666
EGPF ;EGPF ;1;19;A319;81.46666666666667
EGSS ;EGSS ;1;19;A320;149.66666666666666
EGNT ;EGNT ;1;19;A320;110.96666666666667
EGKK ;EGAA ;1;19;A319;64.7
EGAA ;EGAA ;1;19;A319;103.96666666666667
EGJJ ;EGMC ;1;19;A319;43.0
EHAM ;EGPH ;1;19;A319;70.86666666666666
LIMC ;LFPG ;1;19;A319;62.18333333333333
LSGG ;EGGW ;1;20;A319;88.01666666666667
EHAM ;EGKK ;1;20;A319;55.71666666666667
LFPG ;EGGW ;1;20;A319;45.516666666666666
LSGG ;EGKK ;1;20;A319;79.96666666666667
EDDK ;EGKK ;1;20;A319;55.11666666666667
EGSS ;EGPH ;1;20;A319;56.03333333333333
EGKK ;EGAA ;1;20;A319;68.76666666666667
EHAM ;EGGP ;1;20;A320;61.166666666666664
LIMC ;LFPG ;2;4;A320;79.06666666666666
LIMC ;EBBR ;2;4;A319;74.75
EKCH ;EGKK ;2;4;A319;95.0
EGGW ;EHAM ;2;5;A319;236.08333333333334
EGKK ;EDLE ;2;5;A319;51.68333333333333
EGGW ;EGGW ;2;5;A319;163.66666666666666
EGPH ;EGKK ;2;5;A319;60.78333333333333
EGGD ;EGGD ;2;5;A320;154.88333333333333
EGPF ;EGPF ;2;5;A319;295.5833333333333
EGGD ;EGNT ;2;5;A319;48.5
EGKK ;EGKK ;2;5;A320;137.2
EGPH ;EGSS ;2;5;A320;261.3666666666667
EGPH ;EGPH ;2;6;A320;170.11666666666667
EGKK ;EGPF ;2;6;A319;70.51666666666667
EGSS ;EGSS ;2;6;A319;209.76666666666668
EGGW ;EGPF ;2;6;A319;61.8
EGNT ;EGGD ;2;6;A320;44.233333333333334
EGPF ;EGGW ;2;6;A319;47.81666666666667
EGSS ;EGSS ;2;6;A319;127.73333333333333
EGPF ;EGKK ;2;6;A320;62.96666666666667
EGGP ;EGAA ;2;6;A319;247.05
EGKK ;EGKK ;2;6;A319;235.25
EGGD ;EGGD ;2;6;A319;160.9
EGMC ;EGMC ;2;6;A319;130.23333333333332
EGKK ;EGKK ;2;6;A319;197.38333333333333
EGCC ;EHAM ;2;6;A320;52.05
EGKK ;EGKK ;2;6;A319;213.13333333333333
EGAA ;EGPF ;2;6;A319;28.816666666666666
LIMC ;LFPG ;2;7;A319;71.18333333333334
EGSS ;EGAA ;2;7;A319;58.11666666666667
EDLN ;EGKK ;2;7;A319;55.916666666666664
EGAC ;EGPH ;2;7;A319;32.43333333333333
EGKK ;EHAM ;2;7;A319;47.2
EGAA ;EGGP ;2;7;A319;22.916666666666668
EGAA ;EGNT ;2;7;A319;29.55
LIPZ ;LFPO ;2;7;A320;88.85
EGKK ;EGPH ;2;7;A319;70.85
;EGKK ;2;8;A319;58.233333333333334
EHAM ;EGCC ;2;8;A320;345.9166666666667
EHAM ;EGKK ;2;9;A319;46.78333333333333
LIMC ;EHAM ;2;9;A319;103.71666666666667
LIMC ;LFPG ;2;10;A319;69.13333333333334
EHAM ;EGGW ;2;10;A319;42.86666666666667
LFPG ;EGGW ;2;10;A319;181.05
LIPZ ;EGKK ;2;10;A319;111.81666666666666
EGKK ;EGAA ;2;10;A319;64.68333333333334
EGKK ;LFBD ;2;10;A319;63.266666666666666
EGSS ;EGPH ;2;11;A320;54.95
LIMB ;LFPO ;2;11;A320;65.66666666666667
LSGG ;EGPH ;2;11;A319;130.76666666666668
LIPZ ;LFPG ;2;11;A319;92.45
LFPG ;LFPG ;2;11;A319;236.88333333333333
EGSS ;EGSS ;2;11;A319;460.71666666666664
EGGP ;EGGP ;2;12;A319;101.85
LIMC ;EGKK ;2;12;A319;96.98333333333333
EGPF ;EGKK ;2;12;A319;59.63333333333333
EGSS ;EGSS ;2;12;A320;152.41666666666666
EGMC ;EGMC ;2;12;A319;163.08333333333334
EGPH ;EGPH ;2;12;A319;234.96666666666667
EGKK ;EGKK ;2;12;A319;244.5
EGAA ;EGKK ;2;13;A319;56.5
EGGW ;EGGW ;2;13;A319;197.01666666666668
EGGW ;EGPF ;2;13;A319;478.53333333333336
EGCC ;EGCC ;2;13;A319;426.51666666666665
EGKK ;EGKK ;2;13;A319;143.63333333333333
EGKK ;EGPF ;2;13;A320;71.05
EGKK ;EGKK ;2;14;A319;168.91666666666666
LFBD ;EGGP ;2;14;A319;303.43333333333334
EGGD ;EGGD ;2;14;A320;163.15
EGSS ;EGSS ;2;14;A319;403.85
LFPG ;EGAA ;2;14;A319;316.81666666666666
EGGW ;EGGW ;2;14;A320;143.08333333333334
EGAA ;EGAA ;2;15;A319;370.7
EGGD ;EGGD ;2;15;A319;361.65
EGGD ;EGGD ;2;15;A319;150.61666666666667
EGGW ;EGGW ;2;15;A319;362.65
EGSS ;EGSS ;2;15;A319;129.21666666666667
EGGP ;EGGP ;2;15;A319;101.96666666666667
EGKK ;EGKK ;2;15;A319;164.26666666666668
EGGD ;LFPG ;2;15;A319;56.81666666666667
EGGP ;EGGP ;2;15;A319;321.76666666666665
EGNT ;EGNT ;2;15;A319;112.66666666666667
LIMC ;LFPG ;2;15;A319;69.81666666666666
EGAA ;EGAA ;2;16;A319;113.06666666666666
EGNS ;EGKK ;2;16;A319;48.6
LFPG ;EGGW ;2;16;A319;278.8833333333333
EGPH ;EGPH ;2;16;A320;289.21666666666664
EDDL ;EGPF ;2;16;A319;183.45
EGKK ;EGKK ;2;16;A319;160.73333333333332
LIPZ ;EGKK ;2;16;A319;118.46666666666667
EGKK ;EGKK ;2;17;A319;227.86666666666667
EGSS ;EGPF ;2;17;A320;61.916666666666664
EGGW ;EGGW ;2;17;A319;154.18333333333334
EGKK ;EGKK ;2;17;A320;173.38333333333333
EGAA ;EGAA ;2;17;A319;123.11666666666666
EGPH ;EGPH ;2;17;A319;177.08333333333334
EGKK ;EGKK ;2;17;A319;170.78333333333333
EGKK ;EGKK ;2;17;A320;190.16666666666666
LFPG ;EGGD ;2;17;A319;58.733333333333334
LIMC ;LFPG ;2;17;A319;64.3
EGMC ;EGMC ;2;17;A319;138.93333333333334
EGKK ;EGKK ;2;17;A319;176.83333333333334
EDLW ;EGGW ;2;18;A319;74.26666666666667
LFBZ ;LFPG ;2;18;A319;74.96666666666667
EGKK ;EGKK ;2;18;A319;151.43333333333334
EGCC ;EGCC ;2;18;A319;117.45
EGPH ;EGPH ;2;18;A319;154.18333333333334
EGGW ;EGGW ;2;18;A319;162.95
EGPH ;EGPH ;2;18;A319;157.08333333333334
EGPF ;EGPF ;2;19;A319;97.38333333333334
EGGD ;EGGD ;2;19;A320;132.2
LSGG ;LFPO ;2;19;A320;49.68333333333333
LIMC ;LFPG ;2;19;A319;64.13333333333334
EHAM ;EGGW ;2;19;A319;61.9
EGKK ;EGAA ;2;20;A319;63.11666666666667
EGGW ;EGPF ;2;20;A320;55.05
EGPH ;EGKK ;2;20;A319;58.7
LIMN ;EBBR ;3;4;A319;71.85
LIMC ;LFPG ;3;4;A320;71.1
EKCH ;EGKK ;3;4;A319;95.0
EGGW ;EGGW ;3;5;A319;348.65
EGAA ;EGAA ;3;5;A319;386.48333333333335
EGGW ;LFPG ;3;5;A319;51.13333333333333
EGGP ;EGAA ;3;5;A319;259.3333333333333
EGPH ;EGKK ;3;5;A319;58.766666666666666
EGAA ;EGKK ;3;5;A319;57.96666666666667
EGPF ;EGPF ;3;5;A319;297.18333333333334
EGGD ;EGGD ;3;5;A320;152.9
EGGD ;EGNT ;3;5;A319;49.43333333333333
EGPF ;EGPF ;3;5;A319;95.25
EGPH ;EGPH ;3;5;A319;355.1333333333333
EGGP ;EGGP ;3;5;A319;116.08333333333333
EGPH ;EGPH ;3;6;A319;101.85
EGAA ;EGGW ;3;6;A319;45.266666666666666
EGKK ;EGPF ;3;6;A319;68.2
EGGW ;LFPG ;3;6;A319;180.71666666666667
EGNT ;EGNT ;3;6;A319;122.35
EGPF ;EGKK ;3;6;A320;71.68333333333334
EGKK ;EDDH ;3;6;A319;63.53333333333333
EGAA ;EGCC ;3;6;A319;35.766666666666666
EGNT ;EGGD ;3;6;A319;50.38333333333333
EGSS ;EGSS ;3;6;A320;138.51666666666668
EGCC ;EGCC ;3;6;A320;466.21666666666664
EGKK ;EGKK ;3;6;A319;232.93333333333334
EGMC ;EGMC ;3;6;A319;133.71666666666667
EGPH ;EGPH ;3;6;A319;176.13333333333333
EGKK ;EGKK ;3;6;A319;193.05
LIMC ;LFPG ;3;6;A319;70.18333333333334
LFPG ;EGGW ;3;7;A319;49.666666666666664
EDDL ;EGKK ;3;7;A319;58.9
EHAM ;EGKK ;3;7;A320;41.6
EGKK ;EGKK ;3;7;A319;159.61666666666667
EGBB ;EGAA ;3;7;A319;48.4
EGKK ;EGAA ;3;7;A319;71.55
EGAA ;EGGD ;3;7;A319;44.81666666666667
EGKK ;EGPH ;3;7;A319;62.916666666666664
EGCC ;EGAA ;3;7;A319;36.88333333333333
EDLW ;EGGW ;3;7;A319;65.96666666666667
EGPF ;EGGD ;3;8;A319;46.05
;EGKK ;3;8;A319;58.733333333333334
EDDH ;EGKK ;3;8;A319;78.95
LSZH ;EGKK ;3;8;A319;83.66666666666667
EKCH ;EGSS ;3;9;A319;89.56666666666666
LIMC ;LFPG ;3;9;A320;65.88333333333334
LFPG ;EGGW ;3;10;A319;194.65
LIPZ ;EGKK ;3;10;A319;113.95
EGKK ;LFBD ;3;10;A319;62.95
LSGG ;EGGD ;3;11;A320;98.01666666666667
LIPZ ;LFPG ;3;11;A319;93.15
EGSS ;EGSS ;3;11;A319;464.1333333333333
EGGP ;EGGP ;3;12;A319;102.38333333333334
EGSS ;EGSS ;3;12;A319;155.7
EGKK ;EKCH ;3;12;A319;82.23333333333333
LIMC ;EGKK ;3;12;A319;97.91666666666667
EGMC ;EGMC ;3;12;A319;168.91666666666666
EGAA ;EGKK ;3;12;A319;322.93333333333334
